"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.484978846E1,6.907958984E-1,3.121765137E0,9.090011597E0
3.486187342E1,6.907958984E-1,3.152877808E0,9.226486206E0
3.487395838E1,6.692504883E-1,3.140914917E0,9.262390137E0
3.488604335E1,6.572723389E-1,3.145706177E0,9.125915527E0
3.489812831E1,6.716461182E-1,3.145706177E0,9.025360107E0
3.491021327E1,6.548767090E-1,3.133728027E0,9.001419067E0
3.492229823E1,6.333312988E-1,3.145706177E0,9.015792847E0
3.493441371E1,6.165771484E-1,3.160064697E0,9.022964478E0
3.494649867E1,6.213684082E-1,3.179214478E0,9.097198486E0
3.495858363E1,6.213684082E-1,3.188796997E0,9.185775757E0
3.497066859E1,6.189727783E-1,3.198379517E0,9.236053467E0
3.498275355E1,6.501007080E-1,3.200775146E0,9.209716797E0
3.499483851E1,6.716461182E-1,3.207946777E0,9.154647827E0
3.500695399E1,6.716461182E-1,3.191192627E0,9.118743896E0
3.501903895E1,6.740417480E-1,3.172042847E0,9.109161377E0
3.503112391E1,6.764373779E-1,3.152877808E0,9.118743896E0
3.504320887E1,6.429138184E-1,3.121765137E0,9.142684937E0
3.505529383E1,6.093902588E-1,3.119369507E0,9.140289307E0
3.506737880E1,6.141815186E-1,3.136123657E0,9.118743896E0
3.507946376E1,6.165771484E-1,3.157669067E0,9.121139526E0
3.509157924E1,6.477050781E-1,3.164855957E0,9.137893677E0
3.510366420E1,6.524810791E-1,3.167251587E0,9.149871826E0
3.511574916E1,6.668548584E-1,3.174438477E0,9.130706787E0
3.512783412E1,6.644592285E-1,3.179214478E0,9.099594116E0
3.513991908E1,6.644592285E-1,3.162460327E0,9.073257446E0
3.515200404E1,6.860046387E-1,3.174438477E0,9.073257446E0
3.516408900E1,6.812133789E-1,3.191192627E0,9.106765747E0
3.517620448E1,6.644592285E-1,3.193588257E0,9.135498047E0
3.518828944E1,6.285400391E-1,3.191192627E0,9.121139526E0
3.520037440E1,6.117858887E-1,3.188796997E0,9.075637817E0
3.521245936E1,6.237640381E-1,3.184005737E0,9.085220337E0
3.522454432E1,6.429138184E-1,3.193588257E0,9.125915527E0
3.523662928E1,6.692504883E-1,3.195983887E0,9.173812866E0
3.524871424E1,6.716461182E-1,3.219924927E0,9.135498047E0
3.526082972E1,6.309356689E-1,3.219924927E0,9.157043457E0
3.527291468E1,6.069946289E-1,3.207946777E0,9.118743896E0
3.528499964E1,6.261444092E-1,3.210342407E0,9.111557007E0
3.529708461E1,6.237640381E-1,3.198379517E0,9.157043457E0
3.530916957E1,6.213684082E-1,3.195983887E0,9.185775757E0
3.532125453E1,6.357269287E-1,3.143310547E0,9.082824707E0
3.533333949E1,7.769927979E-1,3.203155518E0,8.886505127E0
3.534545497E1,7.386779785E-1,3.241470337E0,9.078033447E0
3.535753993E1,5.806579590E-1,3.200775146E0,9.336608887E0
3.536962489E1,5.734863281E-1,3.150497437E0,9.252822876E0
3.538170985E1,6.620635986E-1,3.104995728E0,9.022964478E0
3.539379481E1,7.171325684E-1,3.107391357E0,8.812286377E0
3.540587977E1,7.075500488E-1,3.152877808E0,8.821853638E0
3.541796473E1,6.309356689E-1,3.224716187E0,9.011001587E0
3.543008021E1,5.902404785E-1,3.255828857E0,9.171417236E0
3.544216517E1,5.830535889E-1,3.241470337E0,9.250427246E0
3.545425013E1,6.261444092E-1,3.231887817E0,9.312667847E0
3.546633509E1,6.668548584E-1,3.205551147E0,9.377319336E0
3.547842006E1,7.027587891E-1,3.184005737E0,9.312667847E0
3.549050502E1,6.955871582E-1,3.167251587E0,9.111557007E0
3.550262049E1,6.812133789E-1,3.152877808E0,8.917633057E0
3.551470546E1,6.644592285E-1,3.145706177E0,8.931991577E0
3.552679042E1,6.501007080E-1,3.145706177E0,9.085220337E0
3.553887538E1,6.453094482E-1,3.138519287E0,9.216903687E0
3.555096034E1,6.477050781E-1,3.143310547E0,9.255203247E0
3.556304530E1,6.381225586E-1,3.148101807E0,9.236053467E0
3.557513026E1,6.429138184E-1,3.150497437E0,9.192962646E0
3.558724574E1,6.501007080E-1,3.148101807E0,9.159439087E0
3.559933070E1,6.764373779E-1,3.133728027E0,9.118743896E0
3.561141566E1,7.051544189E-1,3.133728027E0,9.085220337E0
3.562350062E1,6.907958984E-1,3.140914917E0,9.130706787E0
3.563558558E1,6.860046387E-1,3.152877808E0,9.250427246E0
3.564767054E1,6.836090088E-1,3.124160767E0,9.192962646E0
3.565975550E1,6.907958984E-1,3.102600098E0,9.032546997E0
3.567187098E1,6.668548584E-1,3.102600098E0,8.979873657E0
3.568395594E1,6.237640381E-1,3.104995728E0,8.994247437E0
3.569604091E1,5.902404785E-1,3.119369507E0,9.042129517E0
3.570812587E1,5.998229980E-1,3.133728027E0,9.099594116E0
3.572021083E1,6.189727783E-1,3.145706177E0,9.178588867E0
3.573229579E1,6.453094482E-1,3.145706177E0,9.240844727E0
3.574438075E1,6.548767090E-1,3.131332397E0,9.259994507E0
3.575649623E1,6.812133789E-1,3.119369507E0,9.233657837E0
3.576858119E1,6.884002686E-1,3.102600098E0,9.180984497E0
3.578066615E1,6.836090088E-1,3.076263428E0,9.145080566E0
3.579275111E1,6.620635986E-1,3.049926758E0,9.130706787E0
3.580483607E1,6.381225586E-1,3.033172607E0,9.154647827E0
3.581692103E1,6.333312988E-1,3.004440308E0,9.166625977E0
3.582900599E1,6.285400391E-1,3.002044678E0,9.171417236E0
3.584112147E1,6.309356689E-1,3.018814087E0,9.173812866E0
3.585320643E1,6.620635986E-1,3.016418457E0,9.178588867E0
3.586529139E1,6.812133789E-1,3.018814087E0,9.190567017E0
3.587737635E1,6.668548584E-1,3.004440308E0,9.192962646E0
3.588946132E1,6.716461182E-1,2.994873047E0,9.164230347E0
3.590154628E1,6.764373779E-1,2.997268677E0,9.135498047E0
3.591363124E1,6.740417480E-1,2.990081787E0,9.154647827E0
3.592574672E1,6.668548584E-1,2.987686157E0,9.178588867E0
3.593783168E1,6.524810791E-1,2.966140747E0,9.145080566E0
3.594991664E1,6.405181885E-1,2.951766968E0,9.111557007E0
3.596200160E1,6.333312988E-1,2.944595337E0,9.111557007E0
3.597408656E1,6.572723389E-1,2.954162598E0,9.173812866E0
3.598617152E1,6.740417480E-1,2.961349487E0,9.286331177E0
3.599828700E1,6.477050781E-1,2.956558228E0,9.350982666E0
3.601037196E1,6.189727783E-1,2.942199707E0,9.310272217E0
3.602245692E1,6.285400391E-1,2.935012817E0,9.219299316E0
3.603454188E1,6.357269287E-1,2.927825928E0,9.188171387E0
3.604662684E1,6.261444092E-1,2.906280518E0,9.255203247E0
3.605871180E1,6.477050781E-1,2.867980957E0,9.257598877E0
3.607079676E1,7.506561279E-1,2.824874878E0,9.063674927E0
3.608291224E1,7.889556885E-1,2.853607178E0,8.960723877E0
3.609499720E1,6.907958984E-1,2.834457397E0,9.149871826E0
3.610708216E1,6.117858887E-1,2.791366577E0,9.355758667E0
3.611916713E1,6.045989990E-1,2.748260498E0,9.410827637E0
3.613125209E1,6.668548584E-1,2.719528198E0,9.233657837E0
3.614333705E1,7.099456787E-1,2.748260498E0,9.020584106E0
3.615542201E1,7.051544189E-1,2.824874878E0,9.039733887E0
3.616753749E1,6.572723389E-1,2.865585327E0,9.240844727E0
3.617962245E1,6.093902588E-1,2.856002808E0,9.394073486E0
3.619170741E1,6.141815186E-1,2.820083618E0,9.415618896E0
3.620379237E1,6.596679688E-1,2.765029907E0,9.394073486E0
3.621587733E1,7.003784180E-1,2.726715088E0,9.372528076E0
3.622796229E1,7.362823486E-1,2.702774048E0,9.319854736E0
3.624004725E1,7.219238281E-1,2.671646118E0,9.204925537E0
3.625216273E1,6.955871582E-1,2.640518188E0,9.169021606E0
3.626424769E1,6.668548584E-1,2.652496338E0,9.152252197E0
3.627633265E1,6.668548584E-1,2.654891968E0,9.279144287E0
3.628841761E1,6.716461182E-1,2.659683228E0,9.406051636E0
3.630050258E1,6.907958984E-1,2.662078857E0,9.429992676E0
3.631258754E1,6.979827881E-1,2.659683228E0,9.353378296E0
3.632467250E1,6.907958984E-1,2.630950928E0,9.252822876E0
3.633678798E1,6.955871582E-1,2.602218628E0,9.188171387E0
3.634887294E1,6.955871582E-1,2.578277588E0,9.195358276E0
3.636095790E1,7.075500488E-1,2.585464478E0,9.240844727E0
3.637304286E1,7.171325684E-1,2.583068848E0,9.415618896E0
3.638512782E1,6.979827881E-1,2.556732178E0,9.499420166E0
3.639721278E1,7.051544189E-1,2.532791138E0,9.398864746E0
3.640932826E1,7.267150879E-1,2.539962769E0,9.286331177E0
3.642141322E1,7.003784180E-1,2.530395508E0,9.257598877E0
3.643349818E1,6.477050781E-1,2.520812988E0,9.207321167E0
3.644558314E1,6.165771484E-1,2.518417358E0,9.152252197E0
3.645766810E1,6.237640381E-1,2.516021729E0,9.180984497E0
3.646975306E1,6.620635986E-1,2.525604248E0,9.312667847E0
3.648183802E1,7.027587891E-1,2.532791138E0,9.473083496E0
3.649395350E1,7.290954590E-1,2.501663208E0,9.554489136E0
3.650603846E1,7.267150879E-1,2.475326538E0,9.518569946E0
3.651812342E1,7.147369385E-1,2.444198608E0,9.410827637E0
3.653020838E1,6.716461182E-1,2.408294678E0,9.329437256E0
3.654229335E1,6.548767090E-1,2.386734009E0,9.327041626E0
3.655437831E1,6.596679688E-1,2.381958008E0,9.355758667E0
3.656646327E1,6.764373779E-1,2.377166748E0,9.379714966E0
3.657857875E1,6.812133789E-1,2.372375488E0,9.360549927E0
3.659066371E1,7.075500488E-1,2.377166748E0,9.327041626E0
3.660274867E1,7.051544189E-1,2.386734009E0,9.329437256E0
3.661483363E1,7.123413086E-1,2.379562378E0,9.360549927E0
3.662691859E1,7.003784180E-1,2.346038818E0,9.370132446E0
3.663900355E1,6.716461182E-1,2.317306519E0,9.322250366E0
3.665108851E1,6.477050781E-1,2.295761108E0,9.257598877E0
3.666320399E1,6.716461182E-1,2.302947998E0,9.231262207E0
3.667528895E1,6.979827881E-1,2.305343628E0,9.286331177E0
3.668737391E1,7.123413086E-1,2.317306519E0,9.446746826E0
3.669945887E1,6.884002686E-1,2.305343628E0,9.616729736E0
3.671154383E1,6.572723389E-1,2.300552368E0,9.640670776E0
3.672362880E1,6.381225586E-1,2.286178589E0,9.511383057E0
3.673574427E1,6.405181885E-1,2.281402588E0,9.379714966E0
3.674782924E1,6.429138184E-1,2.276611328E0,9.367736816E0
3.675991420E1,6.692504883E-1,2.259841919E0,9.374923706E0
3.677199916E1,7.602233887E-1,2.247879028E0,9.192962646E0
3.678408412E1,8.368377686E-1,2.243087769E0,9.075637817E0
3.679616908E1,7.171325684E-1,2.204788208E0,9.350982666E0
3.680825404E1,6.501007080E-1,2.161682129E0,9.664611816E0
3.682036952E1,6.237640381E-1,2.113800049E0,9.710113525E0
3.683245448E1,6.596679688E-1,2.106613159E0,9.406051636E0
3.684453944E1,6.979827881E-1,2.144927979E0,9.145080566E0
3.685662440E1,7.267150879E-1,2.226333618E0,9.204925537E0
3.686870936E1,6.955871582E-1,2.264633179E0,9.413223267E0
3.688079432E1,6.381225586E-1,2.233505249E0,9.544906616E0
3.689287928E1,6.165771484E-1,2.180831909E0,9.552093506E0
3.690499476E1,6.548767090E-1,2.142532349E0,9.525756836E0
3.691707972E1,7.051544189E-1,2.099441528E0,9.492233276E0
3.692916468E1,7.267150879E-1,2.068313599E0,9.413223267E0
3.694124964E1,7.195281982E-1,2.049163818E0,9.322250366E0
3.695333461E1,6.860046387E-1,2.025222778E0,9.305480957E0
3.696541957E1,6.716461182E-1,2.018035889E0,9.413223267E0
3.697750453E1,6.836090088E-1,2.029998779E0,9.559280396E0
3.698962001E1,6.907958984E-1,2.041976929E0,9.643066406E0
3.700170497E1,7.171325684E-1,2.039581299E0,9.585617065E0
3.701378993E1,7.267150879E-1,2.041976929E0,9.482666016E0
3.702587489E1,7.243194580E-1,2.046768188E0,9.429992676E0
3.703795985E1,7.123413086E-1,2.032394409E0,9.386886597E0
3.705004481E1,7.219238281E-1,2.022827148E0,9.336608887E0
3.706216029E1,7.458648682E-1,2.020431519E0,9.341400146E0
3.707424525E1,7.554321289E-1,2.025222778E0,9.504211426E0
3.708633021E1,7.434692383E-1,1.989303589E0,9.611938477E0
3.709841517E1,7.482604980E-1,1.970153809E0,9.554489136E0
3.711050013E1,7.458648682E-1,1.965362549E0,9.501815796E0
3.712258509E1,6.979827881E-1,1.972549438E0,9.525756836E0
3.713467006E1,6.860046387E-1,1.977325439E0,9.463500977E0
3.714678553E1,6.309356689E-1,1.965362549E0,9.329437256E0
3.715887049E1,6.572723389E-1,1.967758179E0,9.295913696E0
3.717095546E1,7.123413086E-1,1.982116699E0,9.427597046E0
3.718304042E1,7.458648682E-1,1.979721069E0,9.561660767E0
3.719510536E1,7.506561279E-1,1.943817139E0,9.616729736E0
3.720719032E1,7.195281982E-1,1.910293579E0,9.561660767E0
3.721927528E1,7.003784180E-1,1.888748169E0,9.477874756E0
3.723139076E1,6.740417480E-1,1.867202759E0,9.422805786E0
3.724347572E1,6.740417480E-1,1.840866089E0,9.408432007E0
3.725556069E1,6.716461182E-1,1.831283569E0,9.451538086E0
3.726764565E1,7.027587891E-1,1.843261719E0,9.518569946E0
3.727973061E1,7.290954590E-1,1.857620239E0,9.549697876E0
3.729181557E1,7.410736084E-1,1.850433350E0,9.556884766E0
3.730390053E1,7.314910889E-1,1.845657349E0,9.559280396E0
3.731601601E1,7.003784180E-1,1.819320679E0,9.525756836E0
3.732810097E1,6.716461182E-1,1.804946899E0,9.470687866E0
3.734018593E1,6.644592285E-1,1.807342529E0,9.391677856E0
3.735227089E1,6.860046387E-1,1.812133789E0,9.300704956E0
3.736435585E1,7.482604980E-1,1.826492310E0,9.396469116E0
3.737644081E1,7.338867188E-1,1.833679199E0,9.554489136E0
3.738852577E1,6.907958984E-1,1.828887939E0,9.678985596E0
3.740064125E1,6.716461182E-1,1.812133789E0,9.664611816E0
3.741272621E1,6.596679688E-1,1.800155640E0,9.633499146E0
3.742481117E1,6.548767090E-1,1.790588379E0,9.621520996E0
3.743689614E1,6.788177490E-1,1.771423340E0,9.444351196E0
3.744898110E1,8.057098389E-1,1.785797119E0,9.190567017E0
3.746106606E1,8.512115479E-1,1.812133789E0,9.303100586E0
3.747315102E1,7.338867188E-1,1.740310669E0,9.726867676E0
3.748526650E1,6.596679688E-1,1.685241699E0,9.846572876E0
3.749735146E1,6.716461182E-1,1.644531250E0,9.623916626E0
3.750943642E1,7.075500488E-1,1.663696289E0,9.240844727E0
3.752152138E1,7.243194580E-1,1.716369629E0,9.075637817E0
3.753360634E1,7.530517578E-1,1.785797119E0,9.295913696E0
3.754569130E1,7.314910889E-1,1.812133789E0,9.659835815E0
3.755780678E1,6.692504883E-1,1.764251709E0,9.880096436E0
3.756989174E1,6.429138184E-1,1.735519409E0,9.875305176E0
3.758197670E1,6.692504883E-1,1.699600220E0,9.693344116E0
3.759406166E1,7.099456787E-1,1.673263550E0,9.449142456E0
3.760614662E1,7.434692383E-1,1.663696289E0,9.233657837E0
3.761823158E1,7.386779785E-1,1.644531250E0,9.171417236E0
3.763031654E1,7.243194580E-1,1.606231689E0,9.312667847E0
3.764243202E1,7.123413086E-1,1.591857910E0,9.609558105E0
3.765451698E1,7.075500488E-1,1.599044800E0,9.844177246E0
3.766660195E1,7.267150879E-1,1.608627319E0,9.870513916E0
3.767868691E1,7.267150879E-1,1.634963989E0,9.705322266E0
3.769077187E1,7.171325684E-1,1.634963989E0,9.523361206E0
3.770285683E1,7.314910889E-1,1.627777100E0,9.384490967E0
3.771494179E1,7.267150879E-1,1.642135620E0,9.319854736E0
3.772705727E1,7.219238281E-1,1.637359619E0,9.372528076E0
3.773914223E1,7.338867188E-1,1.632568359E0,9.549697876E0
3.775122719E1,7.482604980E-1,1.618194580E0,9.753204346E0
3.776331215E1,7.530517578E-1,1.584686279E0,9.734054565E0
3.777539711E1,7.793731689E-1,1.570312500E0,9.547302246E0
3.778748207E1,7.937469482E-1,1.579895020E0,9.470687866E0
3.779956703E1,7.674102783E-1,1.589477539E0,9.525756836E0
3.781168251E1,7.219238281E-1,1.582290649E0,9.463500977E0
3.782376747E1,7.147369385E-1,1.596649170E0,9.456329346E0
3.783585243E1,7.243194580E-1,1.608627319E0,9.552093506E0
3.784793739E1,7.554321289E-1,1.615814209E0,9.635894775E0
3.786002236E1,7.722015381E-1,1.591857910E0,9.643066406E0
3.787210732E1,7.650146484E-1,1.570312500E0,9.566452026E0
3.788419228E1,7.458648682E-1,1.534408569E0,9.473083496E0
3.789630776E1,7.267150879E-1,1.505676270E0,9.429992676E0
3.790839272E1,7.219238281E-1,1.486526489E0,9.499420166E0
3.792047768E1,7.243194580E-1,1.484130859E0,9.609558105E0
3.793256264E1,7.243194580E-1,1.469757080E0,9.693344116E0
3.794464760E1,7.554321289E-1,1.460189819E0,9.669403076E0
3.795673256E1,7.841644287E-1,1.474548340E0,9.616729736E0
3.796884804E1,7.889556885E-1,1.488906860E0,9.576034546E0
3.798093300E1,7.602233887E-1,1.481735229E0,9.518569946E0
3.799301796E1,7.267150879E-1,1.464965820E0,9.444351196E0
3.800510292E1,7.123413086E-1,1.438629150E0,9.439559937E0
3.801718788E1,7.386779785E-1,1.448211670E0,9.513778687E0
3.802927284E1,7.698059082E-1,1.460189819E0,9.566452026E0
3.804135781E1,7.889556885E-1,1.488906860E0,9.583221436E0
3.805344277E1,7.530517578E-1,1.484130859E0,9.590393066E0
3.806555824E1,7.099456787E-1,1.488906860E0,9.614334106E0
3.807764320E1,7.003784180E-1,1.493698120E0,9.645462036E0
3.808972817E1,7.123413086E-1,1.491302490E0,9.722076416E0
3.810181313E1,6.955871582E-1,1.467361450E0,9.688552856E0
3.811389809E1,7.267150879E-1,1.438629150E0,9.453933716E0
3.812598305E1,8.296661377E-1,1.472152710E0,9.200149536E0
3.813809853E1,8.344421387E-1,1.472152710E0,9.391677856E0
3.815018349E1,7.267150879E-1,1.390747070E0,9.734054565E0
3.816226845E1,7.003784180E-1,1.340469360E0,9.793899536E0
3.817435341E1,7.051544189E-1,1.306961060E0,9.585617065E0
3.818643837E1,7.578277588E-1,1.328506470E0,9.343795776E0
3.819852333E1,7.937469482E-1,1.402725220E0,9.401260376E0
3.821063881E1,7.913513184E-1,1.467361450E0,9.655044556E0
3.822272377E1,7.434692383E-1,1.450607300E0,9.781936646E0
3.823480873E1,6.907958984E-1,1.407516479E0,9.719680786E0
3.824689369E1,6.884002686E-1,1.378784180E0,9.674194336E0
3.825897865E1,7.482604980E-1,1.393142700E0,9.671798706E0
3.827106362E1,7.769927979E-1,1.378784180E0,9.564056396E0
3.828314858E1,7.554321289E-1,1.350051880E0,9.429992676E0
3.829526406E1,7.195281982E-1,1.323715210E0,9.353378296E0
3.830734902E1,7.219238281E-1,1.311737061E0,9.413223267E0
3.831943398E1,7.458648682E-1,1.318923950E0,9.556884766E0
3.833151894E1,7.865600586E-1,1.314132690E0,9.693344116E0
3.834360390E1,8.009338379E-1,1.314132690E0,9.779541016E0
3.835568886E1,7.865600586E-1,1.311737061E0,9.700531006E0
3.836777382E1,7.698059082E-1,1.304565430E0,9.619125366E0
3.837988930E1,7.482604980E-1,1.316528320E0,9.595184326E0
3.839197426E1,7.386779785E-1,1.318923950E0,9.576034546E0
3.840405922E1,7.434692383E-1,1.326110840E0,9.590393066E0
3.841614418E1,7.626190186E-1,1.328506470E0,9.702926636E0
3.842822914E1,7.889556885E-1,1.311737061E0,9.695739746E0
3.844031410E1,7.985382080E-1,1.292587280E0,9.549697876E0
3.845239906E1,8.200836182E-1,1.292587280E0,9.465896606E0
3.846451454E1,8.128967285E-1,1.323715210E0,9.559280396E0
3.847659950E1,7.602233887E-1,1.330902100E0,9.578430176E0
3.848868447E1,7.243194580E-1,1.345260620E0,9.513778687E0
3.850076943E1,7.314910889E-1,1.350051880E0,9.523361206E0
3.851285439E1,7.554321289E-1,1.366806030E0,9.621520996E0
3.852493935E1,7.698059082E-1,1.371597290E0,9.705322266E0
3.853702431E1,7.745971680E-1,1.354843140E0,9.674194336E0
3.854913979E1,7.602233887E-1,1.326110840E0,9.599975586E0
3.856122475E1,7.075500488E-1,1.297378540E0,9.549697876E0
3.857330971E1,7.027587891E-1,1.266250610E0,9.528152466E0
3.858539467E1,7.075500488E-1,1.259063721E0,9.518569946E0
3.859747963E1,7.290954590E-1,1.256683350E0,9.585617065E0
3.860956459E1,7.458648682E-1,1.261459351E0,9.638275146E0
3.862168007E1,7.674102783E-1,1.297378540E0,9.662231445E0
3.863376503E1,7.698059082E-1,1.318923950E0,9.643066406E0
3.864584999E1,7.314910889E-1,1.330902100E0,9.592788696E0
3.865793495E1,7.147369385E-1,1.326110840E0,9.583221436E0
3.867001991E1,6.884002686E-1,1.321319580E0,9.568847656E0
3.868210488E1,6.788177490E-1,1.321319580E0,9.535324097E0
3.869418984E1,7.147369385E-1,1.342864990E0,9.480270386E0
3.870630531E1,7.937469482E-1,1.369201660E0,9.437164307E0
3.871839028E1,8.033294678E-1,1.397933960E0,9.463500977E0
3.873047524E1,7.482604980E-1,1.414688110E0,9.571243286E0
3.874256020E1,7.027587891E-1,1.402725220E0,9.669403076E0
3.875464516E1,6.716461182E-1,1.385971069E0,9.743621826E0
3.876673012E1,6.812133789E-1,1.381179810E0,9.829818726E0
3.877881508E1,6.812133789E-1,1.359634399E0,9.734054565E0
3.879093056E1,7.434692383E-1,1.350051880E0,9.413223267E0
3.880301552E1,8.655700684E-1,1.429061890E0,9.212112427E0
3.881510048E1,8.128967285E-1,1.433853149E0,9.580825806E0
3.882718544E1,6.620635986E-1,1.364410400E0,9.947128296E0
3.883927040E1,6.285400391E-1,1.328506470E0,9.954315186E0
3.885135536E1,7.195281982E-1,1.342864990E0,9.583221436E0
3.886344032E1,7.841644287E-1,1.402725220E0,9.135498047E0
3.887555580E1,8.128967285E-1,1.505676270E0,9.101974487E0
3.888764076E1,7.769927979E-1,1.587081909E0,9.461105347E0
3.889972572E1,7.171325684E-1,1.587081909E0,9.798690796E0
3.891181069E1,6.668548584E-1,1.555953979E0,9.820236206E0
3.892389565E1,6.716461182E-1,1.515243530E0,9.690948486E0
3.893598061E1,7.099456787E-1,1.512863159E0,9.568847656E0
3.894806557E1,7.338867188E-1,1.520034790E0,9.465896606E0
3.896018105E1,7.219238281E-1,1.520034790E0,9.413223267E0
3.897226601E1,7.027587891E-1,1.527221680E0,9.456329346E0
3.898435097E1,6.979827881E-1,1.548767090E0,9.583221436E0
3.899643593E1,7.243194580E-1,1.577499390E0,9.705322266E0
3.900852089E1,7.530517578E-1,1.608627319E0,9.707717896E0
3.902060585E1,7.434692383E-1,1.637359619E0,9.633499146E0
3.903272133E1,7.267150879E-1,1.685241699E0,9.547302246E0
3.904480629E1,7.338867188E-1,1.699600220E0,9.465896606E0
3.905689125E1,7.147369385E-1,1.711578369E0,9.389282227E0
3.906897621E1,7.099456787E-1,1.716369629E0,9.355758667E0
3.908106117E1,7.171325684E-1,1.749877930E0,9.420410156E0
3.909314614E1,7.243194580E-1,1.781005859E0,9.614334106E0
3.910523110E1,7.386779785E-1,1.783401489E0,9.729263306E0
3.911731606E1,7.267150879E-1,1.795379639E0,9.628707886E0
3.912943154E1,7.386779785E-1,1.814529419E0,9.461105347E0
3.914151650E1,7.290954590E-1,1.840866089E0,9.389282227E0
3.915360146E1,7.075500488E-1,1.862411499E0,9.370132446E0
3.916568642E1,6.716461182E-1,1.905502319E0,9.370132446E0
3.917777138E1,6.477050781E-1,1.946212769E0,9.413223267E0
3.918985634E1,6.501007080E-1,1.984512329E0,9.499420166E0
3.920197182E1,6.740417480E-1,2.006057739E0,9.525756836E0
3.921405678E1,6.979827881E-1,2.006057739E0,9.487442017E0
3.922614174E1,7.099456787E-1,2.003662109E0,9.427597046E0
3.923822670E1,7.027587891E-1,1.986907959E0,9.427597046E0
3.925031166E1,7.003784180E-1,1.974929810E0,9.453933716E0
3.926239662E1,6.884002686E-1,1.982116699E0,9.439559937E0
3.927448158E1,6.812133789E-1,1.972549438E0,9.487442017E0
3.928659706E1,6.668548584E-1,1.986907959E0,9.506607056E0
