"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.894944388E1,1.255745292E-1,9.972333908E-3,6.860923767E-2
9.895951468E1,6.322818995E-2,5.462312698E-2,2.810230255E-1
9.896958548E1,-6.265223026E-2,6.431508064E-2,3.725681305E-1
9.897965628E1,-1.365222335E-1,7.785272598E-2,3.000526428E-1
9.898972708E1,-1.383056641E-1,8.028769493E-2,1.464605331E-1
9.899979788E1,-7.412552834E-2,8.587169647E-2,-3.072452545E-2
9.900989920E1,1.260864735E-2,8.459734917E-2,-1.818847656E-1
9.901997000E1,7.001549006E-2,5.594611168E-2,-2.674560547E-1
9.903004080E1,9.167873859E-2,1.431465149E-2,-2.624053955E-1
9.904011160E1,9.006059170E-2,-2.447080612E-2,-1.515398026E-1
9.905018240E1,3.661370277E-2,-5.258989334E-2,2.120971680E-3
9.906025320E1,1.509982347E-2,-6.226587296E-2,1.439495087E-1
9.907032400E1,-1.305055618E-2,-6.903624535E-2,1.891908646E-1
9.908042532E1,-3.628736734E-2,-5.433177948E-2,1.644153595E-1
9.909049612E1,-2.861678600E-2,-2.038240433E-2,1.198701859E-1
9.910056692E1,-1.146703959E-2,-6.703495979E-3,6.850433350E-2
9.911063772E1,8.010327816E-3,-5.397796631E-3,1.458263397E-2
9.912070853E1,3.219586611E-2,-8.561134338E-3,-1.248931885E-2
9.913077933E1,4.719179869E-2,3.002047539E-3,-3.457164764E-2
9.914088065E1,4.116278887E-2,-1.569700241E-2,-4.937458038E-2
9.915095144E1,3.295999765E-2,-1.955556870E-2,-7.584476471E-2
9.916102225E1,3.570950031E-2,-1.334393024E-2,-1.182174683E-2
9.917109305E1,3.065961599E-2,-2.748489380E-3,1.290702820E-1
9.918116385E1,2.586960793E-3,-5.285143852E-3,1.207752228E-1
9.919123465E1,-3.574120998E-2,-1.825022697E-2,6.814765930E-2
9.920130545E1,-2.448856831E-2,-2.403283119E-2,-4.980659485E-2
9.921137625E1,8.503973484E-3,-5.301117897E-3,-1.422739029E-1
9.922147757E1,2.570253611E-2,1.920831203E-2,-1.577758789E-1
9.923154837E1,1.114428043E-3,1.395368576E-2,-1.117830276E-1
9.924161917E1,-2.874052525E-2,2.668857574E-3,-3.119182587E-2
9.925168997E1,-6.353032589E-2,-1.146554947E-3,5.042839050E-2
9.926176077E1,-6.279861927E-2,-8.017778397E-3,1.025466919E-1
9.927183157E1,-3.450936079E-2,7.688879967E-3,1.304035187E-1
9.928190237E1,9.184360504E-3,1.723194122E-2,7.756805420E-2
9.929200369E1,3.770703077E-2,1.837015152E-2,8.276748657E-2
9.930207449E1,5.887687206E-2,3.298032284E-2,5.253124237E-2
9.931214529E1,7.572561502E-2,3.082323074E-2,3.461647034E-2
9.932221609E1,6.710183620E-2,5.289196968E-3,4.995346069E-3
9.933228690E1,5.194032192E-2,-1.026105881E-2,1.832962036E-3
9.934235770E1,2.500879765E-2,-2.313113213E-2,-1.777935028E-2
9.935242850E1,3.988742828E-4,-5.461454391E-2,-1.583194733E-2
9.936252982E1,-2.879703045E-2,-5.710899830E-2,-3.037261963E-2
9.937260062E1,-3.568893671E-2,-5.683803558E-2,-3.300952911E-2
9.938267142E1,-2.323764563E-2,-4.206967354E-2,-4.035472870E-2
9.939274222E1,-1.798933744E-2,-2.726995945E-2,-9.848594666E-3
9.940281302E1,-1.793241501E-2,-1.522636414E-2,2.014636993E-2
9.941288382E1,-1.345175505E-2,-8.272051811E-3,3.319168091E-2
9.942295462E1,-1.680910587E-3,-1.521110535E-3,5.888938904E-3
9.943305594E1,-6.493091583E-3,-1.121079922E-2,-2.581119537E-2
9.944312674E1,1.290136576E-2,-1.999366283E-2,-5.003833771E-2
9.945319754E1,1.142179966E-2,-1.587963104E-2,-7.410240173E-2
9.946326834E1,1.158893108E-3,-1.290285587E-2,-8.384132385E-2
9.947333914E1,-1.541590691E-2,-2.043592930E-2,-8.427143097E-2
9.948340994E1,-2.175599337E-2,-1.735377312E-2,-4.003906250E-2
9.949348074E1,-2.074027061E-2,-1.388978958E-2,3.422546387E-2
9.950358206E1,8.555650711E-3,9.662985802E-3,1.405763626E-1
9.951365286E1,2.254366875E-2,2.328121662E-2,2.147789001E-1
9.952372366E1,1.883071661E-2,3.375089169E-2,1.937685013E-1
9.953379446E1,-1.667714119E-2,3.939163685E-2,9.325790405E-2
9.954386526E1,-2.851855755E-2,2.754080296E-2,-1.004886627E-2
9.955393607E1,-1.432132721E-2,1.160252094E-2,-8.096694946E-2
9.956400687E1,-3.537774086E-3,1.657485962E-3,-7.983970642E-2
9.957410818E1,-8.529067039E-3,-6.774783134E-3,-6.013679504E-2
9.958417899E1,-2.514880896E-2,-1.774787903E-2,-1.191730499E-1
9.959424979E1,1.411569118E-2,-3.269195557E-3,-2.774515152E-1
9.960432059E1,1.224619746E-1,3.302693367E-3,-2.942628860E-1
9.961439139E1,1.949536204E-1,6.483554840E-3,-6.292724609E-2
9.962446219E1,1.278952360E-1,-4.003763199E-3,1.814966202E-1
9.963453299E1,1.198714972E-2,-3.238463402E-2,2.903137207E-1
9.964460379E1,-9.522777796E-2,-7.819044590E-2,2.042293549E-1
9.965470511E1,-1.468829513E-1,-1.184248924E-1,3.483867645E-2
9.966477591E1,-8.876597881E-2,-1.158844233E-1,-1.198873520E-1
9.967484671E1,1.773947477E-2,-6.101751328E-2,-1.445627213E-1
9.968491751E1,1.010190248E-1,1.956343651E-3,1.409530640E-3
9.969498831E1,8.634376526E-2,5.267572403E-2,1.737041473E-1
9.970505911E1,-3.874659538E-3,6.445229053E-2,2.467222214E-1
9.971512991E1,-1.175124049E-1,6.017673016E-2,1.747350693E-1
9.972523123E1,-1.535738111E-1,5.598187447E-2,2.835941315E-2
9.973530203E1,-9.666448832E-2,5.161428452E-2,-1.017465591E-1
9.974537283E1,-2.952873707E-3,5.081498623E-2,-2.019119263E-1
9.975544363E1,6.100642681E-2,4.417431355E-2,-2.325286865E-1
9.976551443E1,8.900713921E-2,1.212823391E-2,-1.921777725E-1
9.977558524E1,1.032003760E-1,6.935596466E-4,-9.369850159E-2
9.978568655E1,6.583303213E-2,-3.234851360E-2,5.994892120E-2
9.979575735E1,2.224087715E-2,-5.305385590E-2,2.184581757E-1
9.980582815E1,5.669593811E-4,-6.043350697E-2,2.968654633E-1
9.981589896E1,-8.990347385E-3,-7.125985622E-2,2.563877106E-1
9.982596976E1,-2.023339272E-3,-6.559717655E-2,1.507825851E-1
9.983604056E1,1.646310091E-2,-3.278398514E-2,2.126407623E-2
9.984611136E1,4.197299480E-2,-4.048550129E-2,-5.879402161E-2
9.985618216E1,5.553764105E-2,-3.033363819E-2,-9.522628784E-2
9.986628348E1,5.306077003E-2,4.846692085E-3,-1.077175140E-1
9.987635428E1,1.832151413E-2,1.486170292E-2,-9.197139740E-2
9.988642508E1,1.156806946E-3,-5.613565445E-4,-7.429218292E-2
9.989649588E1,1.862996817E-2,7.970571518E-3,-7.026672363E-3
9.990656668E1,2.247714996E-2,8.083581924E-3,1.609230042E-1
9.991663748E1,-4.552662373E-3,-1.062273979E-2,2.364244461E-1
9.992670828E1,-3.757399321E-2,-3.344011307E-2,1.077661514E-1
9.993680960E1,-1.408213377E-2,-2.811217308E-2,-7.064533234E-2
9.994688040E1,4.074472189E-2,-5.802750587E-3,-1.420936584E-1
9.995695120E1,3.738772869E-2,1.471030712E-2,-1.346540451E-1
9.996702200E1,-4.828572273E-3,5.039811134E-3,-1.226367950E-1
9.997709280E1,-5.913203955E-2,3.630876541E-3,-9.908008575E-2
9.998716360E1,-7.728409767E-2,1.196002960E-2,-9.756088257E-3
9.999723440E1,-6.957089901E-2,1.254236698E-2,7.344150543E-2
1.000073357E2,-3.640311956E-2,1.415276527E-2,1.224517822E-1
1.000174065E2,1.481920481E-2,2.383148670E-2,1.377706528E-1
1.000274773E2,5.555307865E-2,2.693665028E-2,1.153039932E-1
1.000375481E2,7.427555323E-2,1.709353924E-2,7.454681396E-2
1.000476189E2,6.953907013E-2,-2.674579620E-3,1.323986053E-2
1.000576897E2,5.580383539E-2,-1.016533375E-2,-2.806663513E-2
1.000677605E2,2.828973532E-2,-3.148996830E-2,-3.328704834E-2
1.000778618E2,3.810465336E-3,-3.814208508E-2,1.718521118E-3
1.000879326E2,-1.332092285E-2,-5.441606045E-2,1.010894775E-2
1.000980034E2,-2.557402849E-2,-6.136703491E-2,-4.673004150E-4
1.001080742E2,-2.105063200E-2,-6.391942501E-2,-1.547908783E-2
1.001181450E2,-1.648330688E-2,-4.548990726E-2,-4.104614258E-3
1.001282158E2,1.394158602E-2,-3.703796864E-2,2.367496490E-2
1.001382867E2,2.026420832E-2,-1.749634743E-2,6.053161621E-2
1.001483880E2,1.459354162E-2,-1.296484470E-2,4.477691650E-2
1.001584588E2,-2.571940422E-3,8.479356766E-4,-1.325511932E-2
1.001685296E2,-2.461731434E-3,-6.118535995E-3,-9.645557404E-2
1.001786004E2,-4.385232925E-3,-2.812981606E-2,-9.558963776E-2
1.001886712E2,-2.484339476E-2,-4.066908360E-2,-1.402759552E-1
1.001987420E2,-3.981101513E-2,-3.920316696E-2,-1.278476715E-1
1.002088128E2,-2.589148283E-2,-2.448678017E-2,-5.433273315E-2
1.002189141E2,2.224385738E-3,1.114046574E-2,5.573272705E-2
1.002289849E2,2.281874418E-2,2.998566628E-2,1.830959320E-1
1.002390557E2,1.657676697E-2,3.827762604E-2,2.049360275E-1
1.002491265E2,-1.864403486E-2,3.391122818E-2,1.136569977E-1
1.002591973E2,-3.477561474E-2,3.062164783E-2,-8.797645569E-3
1.002692681E2,-1.308870316E-2,2.497613430E-2,-8.424472809E-2
1.002793389E2,-1.314878464E-4,1.078462601E-2,1.692199707E-2
1.002894402E2,-1.270174980E-2,1.251125336E-2,-7.811737061E-2
1.002995110E2,-4.819303751E-2,-2.304196358E-2,-1.816987991E-1
1.003095818E2,1.767915487E-2,-1.536726952E-2,-3.414649963E-1
1.003196526E2,1.566615105E-1,-1.272916794E-3,-2.676401138E-1
1.003297234E2,2.021689415E-1,1.543676853E-2,7.910251617E-2
1.003397942E2,1.079525948E-1,4.163622856E-3,4.089317322E-1
1.003498650E2,-5.140972137E-2,-3.588414192E-2,4.034757614E-1
1.003599663E2,-1.587163806E-1,-7.407355309E-2,1.176538467E-1
1.003700371E2,-1.698504090E-1,-1.113239527E-1,-1.870031357E-1
1.003801079E2,-4.736524820E-2,-8.833229542E-2,-3.833599091E-1
1.003901787E2,7.497668266E-2,-5.742812157E-2,-3.691930771E-1
1.004002495E2,1.471590400E-1,-1.451969147E-3,-1.452150345E-1
1.004103203E2,1.093255281E-1,3.153443336E-2,1.295003891E-1
1.004203911E2,-2.229154110E-2,4.554021358E-2,2.911586761E-1
1.004304925E2,-1.273123026E-1,4.765057564E-2,2.872924805E-1
1.004405633E2,-1.645228863E-1,4.578053951E-2,1.738004684E-1
1.004506341E2,-1.202926040E-1,5.812299252E-2,4.869174957E-2
1.004607049E2,-1.900553703E-2,5.973303318E-2,-5.482196808E-2
1.004707757E2,4.840332270E-2,5.343854427E-2,-1.225547791E-1
1.004808465E2,7.995319366E-2,2.210605145E-2,-1.210851669E-1
1.004909173E2,5.671930313E-2,-2.066469193E-2,-8.625316620E-2
1.005010186E2,3.887194395E-2,-5.157887936E-2,-1.358985901E-3
1.005110894E2,9.431242943E-3,-6.402027607E-2,7.152271271E-2
1.005211602E2,-1.972121000E-2,-6.287407875E-2,1.037187576E-1
1.005312310E2,-1.988798380E-2,-3.848445415E-2,9.056282043E-2
1.005413018E2,-5.580902100E-3,-2.406704426E-2,5.123710632E-2
1.005513726E2,-8.181333542E-4,-9.629487991E-3,1.677322388E-2
1.005614434E2,1.588618755E-2,2.578735352E-3,1.483917236E-3
1.005715142E2,3.221166134E-2,3.140449524E-3,-4.313468933E-3
1.005816155E2,3.932338953E-2,4.055976868E-3,-1.952743530E-2
1.005916863E2,3.502452374E-2,1.743054390E-2,-4.412937164E-2
1.006017571E2,4.062724113E-2,-1.151061058E-2,-6.844043732E-2
1.006118279E2,3.122276068E-2,2.960443497E-3,-7.812118530E-2
1.006218987E2,2.557140589E-2,1.956248283E-2,5.914020538E-2
1.006319695E2,1.237332821E-3,4.431724548E-3,1.892538071E-1
1.006420403E2,-4.329174757E-2,2.331495285E-3,1.613960266E-1
1.006521416E2,-4.067629576E-2,4.134178162E-3,4.195404053E-2
1.006622124E2,-3.525435925E-3,1.107168198E-2,-1.039867401E-1
1.006722832E2,3.307604790E-2,2.410721779E-2,-2.004499435E-1
1.006823540E2,3.717339039E-2,2.220487595E-2,-2.105264664E-1
1.006924248E2,2.557933331E-3,1.761913300E-2,-1.523790359E-1
1.007024956E2,-4.364651442E-2,4.785537720E-3,-5.512046814E-2
1.007125664E2,-7.058149576E-2,-1.468706131E-2,4.039287567E-2
1.007226678E2,-6.215775013E-2,-1.584553719E-2,1.156139374E-1
1.007327386E2,-3.813868761E-2,5.772113800E-4,1.427259445E-1
1.007428094E2,-8.161664009E-3,3.436660767E-2,1.294755936E-1
1.007528802E2,1.619726419E-2,5.464839935E-2,9.079837799E-2
1.007629510E2,4.743832350E-2,6.012773514E-2,3.626251221E-2
1.007730218E2,5.732774734E-2,3.727746010E-2,-5.617141724E-3
1.007830926E2,6.282895803E-2,1.056838036E-2,-2.565574646E-2
1.007931939E2,6.385266781E-2,-1.757645607E-2,-1.715373993E-2
1.008032647E2,3.199571371E-2,-4.034757614E-2,-8.827209473E-3
1.008133355E2,1.005619764E-2,-6.511616707E-2,-2.189254761E-2
1.008234063E2,-1.616895199E-2,-5.848860741E-2,-3.478336334E-2
1.008334771E2,-2.061146498E-2,-4.252243042E-2,-2.622604370E-2
1.008435479E2,-8.588790894E-3,-2.470707893E-2,1.545810699E-2
1.008536187E2,5.316197872E-3,-1.260948181E-2,5.887603760E-2
1.008637200E2,-2.648711205E-3,3.349542618E-3,4.259681702E-2
1.008737908E2,-5.724370480E-3,4.769086838E-3,-4.098892212E-3
1.008838616E2,-1.438736916E-3,-3.011703491E-3,-5.480575562E-2
1.008939324E2,1.010590792E-2,-1.455593109E-2,-6.223487854E-2
1.009040032E2,1.941347122E-2,-8.377552032E-3,-4.146957397E-2
1.009140740E2,2.642536163E-2,5.340099335E-3,-7.064819336E-3
1.009241448E2,1.485794783E-2,7.130384445E-3,1.723575592E-2
1.009342461E2,-1.062762737E-2,1.119542122E-2,-3.690719604E-3
1.009443169E2,-3.796339035E-2,-6.083488464E-3,-2.907943726E-2
1.009543877E2,-5.534517765E-2,-6.112337112E-3,-5.169105530E-2
1.009644585E2,-2.996462584E-2,8.552789688E-3,-3.621196747E-2
1.009745293E2,1.141327620E-2,1.937627792E-3,2.388763428E-2
1.009846001E2,4.792517424E-2,2.089262009E-2,1.090040207E-1
1.009946709E2,4.867732525E-2,2.643084526E-2,1.338233948E-1
1.010047722E2,1.853668690E-2,1.606774330E-2,9.241199493E-2
1.010148430E2,-3.508144617E-2,1.189947128E-2,2.600955963E-2
1.010249138E2,-4.766064882E-2,1.723289490E-2,-4.620838165E-2
1.010349846E2,-3.234493732E-2,2.304434776E-2,-6.530952454E-2
1.010450554E2,-4.754066467E-4,2.020740509E-2,-4.874324799E-2
1.010551262E2,-2.782040834E-2,1.115226746E-2,-4.677581787E-2
1.010651971E2,-3.952705860E-2,-6.031990051E-5,-1.353054047E-1
1.010752984E2,1.980030537E-2,-1.443171501E-2,-2.565488815E-1
1.010853692E2,1.418527961E-1,5.155801773E-3,-1.849594116E-1
1.010954400E2,1.835100055E-1,2.473139763E-2,7.216167450E-2
1.011055108E2,9.929859638E-2,1.962494850E-2,3.376684189E-1
1.011155816E2,-2.749067545E-2,-1.998090744E-2,3.182115555E-1
1.011256524E2,-1.385972500E-1,-7.527446747E-2,5.379962921E-2
1.011357232E2,-1.360130906E-1,-1.145749092E-1,-2.372236252E-1
1.011458245E2,-3.840553761E-2,-9.344410896E-2,-4.083919525E-1
1.011558953E2,6.934535503E-2,-5.271720886E-2,-3.528003693E-1
1.011659661E2,1.063095927E-1,-1.335573196E-2,-1.140518188E-1
1.011760369E2,4.573047161E-2,1.516985893E-2,1.445331573E-1
1.011861077E2,-5.672281981E-2,4.071831703E-2,2.763891220E-1
1.011961785E2,-1.376588345E-1,6.268477440E-2,2.910299301E-1
1.012062493E2,-1.413129568E-1,8.649945259E-2,2.326984406E-1
1.012163201E2,-7.174104452E-2,1.015212536E-1,1.260156631E-1
1.012264214E2,2.498394251E-2,1.071290970E-1,9.219169617E-3
1.012364922E2,8.023077250E-2,7.812619209E-2,-8.690929413E-2
1.012465630E2,9.018337727E-2,2.928781509E-2,-1.107397079E-1
1.012566338E2,6.934547424E-2,-3.194189072E-2,-6.584739685E-2
1.012667046E2,3.217208385E-2,-6.841444969E-2,1.126003265E-2
1.012767754E2,-4.280626774E-3,-7.568979263E-2,5.868721008E-2
1.012868462E2,-2.575188875E-2,-6.630277634E-2,1.116371155E-2
1.012969475E2,-2.534437180E-2,-4.045629501E-2,2.781391144E-2
1.013070183E2,-2.015841007E-2,-1.496267319E-2,2.054119110E-2
1.013170891E2,3.992378712E-3,5.306243896E-3,2.287578583E-2
1.013271599E2,2.540451288E-2,8.427619934E-3,3.466796875E-2
1.013372307E2,3.010994196E-2,-8.566379547E-4,2.979373932E-2
1.013473015E2,4.459387064E-2,-7.939338684E-3,1.316165924E-2
1.013573723E2,5.930942297E-2,-2.459764481E-2,-7.114410400E-4
1.013674737E2,5.744934082E-2,-2.211689949E-2,-2.386474609E-2
1.013775445E2,2.653717995E-2,-1.481246948E-2,-3.462219238E-2
1.013876153E2,-4.112184048E-3,-1.919484138E-2,5.638408661E-2
1.013976861E2,-1.944565773E-2,-7.122039795E-3,1.219892502E-1
1.014077569E2,-4.551631212E-2,-1.223278046E-2,7.541942596E-2
1.014178277E2,-2.266079187E-2,1.917839050E-3,-4.845237732E-2
1.014278985E2,1.508790255E-2,1.452255249E-2,-1.870508194E-1
1.014379998E2,4.919278622E-2,2.401661873E-2,-2.219648361E-1
1.014480706E2,2.695083618E-2,3.977656364E-2,-1.550817490E-1
1.014581414E2,-7.294356823E-3,1.175928116E-2,-7.773685455E-2
1.014682122E2,-4.829812050E-2,-6.040334702E-3,1.476669312E-2
1.014782830E2,-6.043708324E-2,-2.863645554E-3,8.693599701E-2
1.014883538E2,-5.863714218E-2,8.474826813E-3,1.251811981E-1
1.014984246E2,-3.195762634E-2,2.762746811E-2,1.088380814E-1
1.015085259E2,-2.054989338E-3,3.345894814E-2,6.949138641E-2
1.015185967E2,2.459007502E-2,3.868150711E-2,2.628326416E-2
1.015286675E2,5.072754622E-2,3.188300133E-2,5.066871643E-3
1.015387383E2,6.719499826E-2,2.536988258E-2,-6.423950195E-3
1.015488091E2,8.156907558E-2,5.141973495E-3,3.412246704E-3
1.015588799E2,7.501000166E-2,-2.413368225E-2,2.958965302E-2
1.015689507E2,3.804844618E-2,-3.464841843E-2,4.841232300E-2
1.015790520E2,-1.256078482E-2,-4.076576233E-2,3.389835358E-2
1.015891228E2,-4.114896059E-2,-4.240083694E-2,-8.639335632E-3
1.015991936E2,-5.261844397E-2,-2.723050117E-2,-5.043601990E-2
1.016092644E2,-3.561377525E-2,-1.398348808E-2,-4.452037811E-2
1.016193352E2,-4.842519760E-3,-2.638578415E-3,-1.757144928E-2
1.016294060E2,1.610636711E-3,6.645441055E-3,1.747131348E-3
1.016394768E2,5.610287189E-3,4.376888275E-3,-1.722812653E-2
1.016495782E2,-4.362344742E-3,5.299329758E-3,-5.496025085E-2
1.016596490E2,5.052864552E-3,-9.367465973E-3,-7.340621948E-2
1.016697198E2,1.686573029E-2,-1.779842377E-2,-7.526588440E-2
1.016797906E2,1.694220304E-2,-6.029605865E-3,-3.726100922E-2
1.016898614E2,7.839620113E-3,2.474069595E-2,1.180362701E-2
1.016999322E2,1.636087894E-3,2.412390709E-2,6.480312347E-2
1.017100030E2,5.131959915E-4,3.239870071E-2,8.158588409E-2
1.017201043E2,-9.817540646E-3,3.015232086E-2,7.228374481E-2
1.017301751E2,-7.980704308E-3,3.201460838E-2,3.726387024E-2
1.017402459E2,-1.066732407E-2,1.241993904E-2,-1.839065552E-2
1.017503167E2,-1.074844599E-2,-1.750707626E-3,-5.669498444E-2
1.017603875E2,-1.582175493E-2,-2.216935158E-2,-6.136608124E-2
1.017704583E2,-2.279341221E-3,-2.027249336E-2,-3.059482574E-2
1.017805291E2,2.783697844E-2,7.364749908E-4,4.685115814E-2
1.017906304E2,3.901284933E-2,6.778240204E-3,8.984851837E-2
1.018007012E2,1.707607508E-2,1.652097702E-2,8.512210846E-2
1.018107720E2,-1.214289665E-2,1.822853088E-2,2.628517151E-2
1.018208428E2,-3.433221579E-2,1.498055458E-2,-4.082489014E-2
1.018309136E2,-2.787011862E-2,-1.558780670E-3,-8.335018158E-2
1.018409844E2,-2.986192703E-3,2.053976059E-3,-8.512973785E-2
1.018510552E2,-1.928031445E-3,-5.421638489E-3,-5.155754089E-2
1.018611565E2,-3.334110975E-2,-1.139736176E-2,-4.714965820E-2
1.018712273E2,-1.713740826E-2,-1.707673073E-2,-1.500015259E-1
1.018812981E2,8.122307062E-2,4.521369934E-3,-2.685661316E-1
1.018913689E2,1.571801901E-1,1.155257225E-2,-1.681470871E-1
1.019014397E2,1.332359314E-1,1.800799370E-2,1.011104584E-1
1.019115105E2,3.321415186E-2,-1.399707794E-2,2.955780029E-1
1.019215813E2,-1.006969213E-1,-6.740784645E-2,2.108583450E-1
1.019316826E2,-1.522568464E-1,-1.071829796E-1,-1.145172119E-2
1.019417534E2,-1.079824567E-1,-1.316828728E-1,-2.161264420E-1
1.019518242E2,1.529997587E-2,-9.290337563E-2,-2.593145370E-1
1.019618950E2,1.261419058E-1,-3.282165527E-2,-1.009597778E-1
1.019719658E2,1.263845563E-1,2.977848053E-2,1.520128250E-1
1.019820367E2,2.556681633E-2,6.506085396E-2,3.091945648E-1
1.019921075E2,-8.531928062E-2,9.683966637E-2,3.201208115E-1
1.020022088E2,-1.370650530E-1,9.761166573E-2,2.154932022E-1
1.020122796E2,-1.170178056E-1,9.565854073E-2,6.782627106E-2
1.020223504E2,-4.336601496E-2,9.286761284E-2,-8.238029480E-2
1.020324212E2,3.131705523E-2,7.858467102E-2,-1.856803894E-1
1.020424920E2,8.373188972E-2,3.916931152E-2,-2.311582565E-1
1.020525628E2,9.792011976E-2,-1.152253151E-2,-1.936559677E-1
1.020626336E2,7.221657038E-2,-3.187823296E-2,-7.673835754E-2
1.020727349E2,3.524130583E-2,-6.155753136E-2,5.950450897E-2
1.020828057E2,3.603219986E-3,-7.102108002E-2,1.583356857E-1
1.020928765E2,-2.978622913E-2,-6.340169907E-2,1.731777191E-1
1.021029473E2,-2.946507931E-2,-7.420206070E-2,1.361503601E-1
1.021130181E2,-1.718121767E-2,-4.351878166E-2,8.346843719E-2
1.021230889E2,4.326522350E-3,-1.838207245E-2,3.648376465E-2
1.021331597E2,2.341139317E-2,-2.213740349E-2,-7.322311401E-3
1.021432305E2,4.727137089E-2,-2.526581287E-2,-4.580116272E-2
1.021533318E2,3.583437204E-2,-2.057993412E-2,-5.779647827E-2
1.021634026E2,4.164624214E-2,-2.004659176E-2,-5.566596985E-2
1.021734734E2,4.979503155E-2,-1.900207996E-2,-6.551170349E-2
1.021835442E2,4.491746426E-2,-1.192092896E-3,2.434349060E-2
1.021936150E2,1.867806911E-2,1.605737209E-2,1.858854294E-1
1.022036858E2,-2.755004168E-2,5.950570107E-3,1.957683563E-1
1.022137566E2,-3.874284029E-2,-4.675388336E-3,6.611728668E-2
1.022238579E2,-1.035338640E-2,-7.691860199E-3,-1.015501022E-1
1.022339287E2,3.183281422E-2,9.485244751E-3,-2.169637680E-1
1.022439995E2,3.889393806E-2,3.492581844E-2,-2.290172577E-1
1.022540703E2,2.307862043E-2,3.528833389E-2,-1.654624939E-1
1.022641411E2,-1.922160387E-2,2.666687965E-2,-7.460498810E-2
1.022742119E2,-5.214381218E-2,2.029752731E-2,1.003265381E-2
1.022842827E2,-5.422723293E-2,1.526010036E-2,1.590662003E-1
1.022943841E2,-2.378755808E-2,2.082085609E-2,1.695318222E-1
1.023044549E2,-3.883302212E-3,3.913009167E-2,1.399297714E-1
1.023145257E2,2.498233318E-2,4.201614857E-2,7.790851593E-2
1.023245965E2,5.366623402E-2,4.696881771E-2,2.883243561E-2
1.023346673E2,5.650377274E-2,1.655554771E-2,6.478309631E-3
1.023447381E2,5.538541079E-2,8.894205093E-4,1.514530182E-2
1.023548089E2,4.512578249E-2,-3.335607052E-2,1.651668549E-2
1.023649102E2,1.580756903E-2,-4.822957516E-2,1.793766022E-2
1.023749810E2,-1.084536314E-2,-6.079721451E-2,-1.916885376E-3
1.023850518E2,-3.020340204E-2,-7.066977024E-2,-4.030513763E-2
1.023951226E2,-4.423248768E-2,-6.345367432E-2,-6.871509552E-2
1.024051934E2,-2.689355612E-2,-4.860794544E-2,-4.477787018E-2
1.024152642E2,-2.185672522E-2,-2.906417847E-2,7.116317749E-3
1.024253350E2,-2.984941006E-3,-5.145549774E-3,3.449249268E-2
1.024354363E2,-1.113355160E-3,-5.530834198E-3,2.600002289E-2
1.024455071E2,-3.791809082E-3,-1.308047771E-2,-8.336067200E-3
1.024555779E2,-3.625929356E-3,-2.229309082E-2,-4.457759857E-2
1.024656487E2,1.963078976E-3,-1.387739182E-2,-4.487514496E-2
1.024757195E2,1.049804688E-2,-2.379465103E-2,-5.498695374E-2
1.024857903E2,-6.915509701E-3,-1.383888721E-2,-5.088710785E-2
1.024958611E2,-9.419202805E-3,-1.284420490E-2,-4.929161072E-2
1.025059624E2,-2.551871538E-2,2.822160721E-3,-2.894496918E-2
1.025160332E2,-3.904813528E-2,4.358053207E-3,-6.667137146E-3
1.025261040E2,-1.456636190E-2,1.959860325E-2,5.558013916E-2
1.025361748E2,1.408237219E-2,2.136862278E-2,1.406650543E-1
1.025462456E2,2.075898647E-2,3.756046295E-2,1.939678192E-1
1.025563164E2,1.242929697E-2,4.159080982E-2,1.499443054E-1
1.025663872E2,-2.743452787E-2,2.537977695E-2,4.788780212E-2
1.025764886E2,-4.115504026E-2,9.250283241E-3,-5.943775177E-2
1.025865594E2,-1.455950737E-2,6.151199341E-3,-1.012201309E-1
1.025966302E2,3.700375557E-3,1.873254776E-3,-7.161331177E-2
